"id","movie_id","quote_text","created_at"
901817,15935,"Mr. Hyde: The truth is - are you listening, Billy? The truth is, if I'm being honest, if I'm not winding you up... I don't get a lot of pleasure out of killing children...Mr. Hyde: [breaks Billy's neck]... but I get enough.",2025-04-25 20:16:56.754
901818,15935,Mr. Hyde: Let's play liiionnns!,2025-04-25 20:16:56.754
901819,15935,"Claire Jackman: Tom?Mr. Hyde: Tom? Toms gone, honey!",2025-04-25 20:16:56.754
901820,15935,Benjamin: [interrupts Hyde in the middle of a sex act] I hope I didn't catch you in the middle of someone?,2025-04-25 20:16:56.754
901821,15935,Miranda: There's no such thing as no such thing.,2025-04-25 20:16:56.754
901822,15935,"Mr. Hyde: [as Jekyll, into his recorder, leaving a message for Mr Hyde] Just once... seriously, just bloody once, could you tell me where you parked?",2025-04-25 20:16:56.754
901823,15935,"[as Jackman, when he knows the change to Hyde is expected soon]Professor Jackman: [to Symes] I must go home and change.",2025-04-25 20:16:56.754
901824,15935,"Professor Jackman: [as Hyde to Billy and his girlfriend] You know what I call this, children? I call this the perfect start to an evening - the night is young, there's a beautiful girl and somebody is going to die! It's you by the way.",2025-04-25 20:16:56.754
901825,15935,Professor Jackman: [as Hyde to Billy's girlfriend] Do run - not when we are playing lions. You know what runs? FOOD runs!Billy's Girlfriend: Let me go!Professor Jackman: Mmmh. Ca-ca-ca-catch you later.,2025-04-25 20:16:56.754
901826,15935,"Professor Jackman: [finding a CD] ""The Lion King and other Disney Favorites"".Katherine Reimer: That's his. I should put it away.Professor Jackman: He has ""Disney Favorites""?Katherine Reimer: He likes the songs.Professor Jackman: My dark side likes Mary Poppins- no wonder I was bullied at school.",2025-04-25 20:16:56.754
901827,15935,"Claire Jackman: Whatever the problem is, whatever it is that's keeping you from us, whatever's happened that's so bad you think you can't even talk to me about it - fancy a f***?",2025-04-25 20:16:56.754
901828,15935,"Benjamin: We can't just pull him off the streets; this is England. It's like the third world, with rights",2025-04-25 20:16:56.754
901829,15935,"Hyde: Is he doing you?Katherine Reimer: No.Hyde: [puts on silly voice] Can I?Katherine Reimer: No.Hyde: Then what are you for?Katherine Reimer: I'm your new nanny.Hyde: Oh, Mary Poppins, I love Mary Poppins! I could eat Mary Poppins!",2025-04-25 20:16:56.754
901830,15935,"Hyde: So here's the deal. Here's the 'job'. As long as the lights and cameras are on, you're safe. Lights out - you're dinner. What do you think?Katherine Reimer: I think you must have quite an appetite.Hyde: Tee hee hee.",2025-04-25 20:16:56.754
901831,15935,"Hyde: [as Hyde] Ever killed anyone, Benjamin?Benjamin: Not personally. I have people.Hyde: You're missing out. It's like sex, only there's a winner.",2025-04-25 20:16:56.754
901832,15935,"Dr. Tom Jackman: So, since when have you been an animal lover?Peter Syme: I hunt every summer.Dr. Tom Jackman: That's not exactly loving them, is it? That's more shooting them.Peter Syme: Well, it's a brief relationship.",2025-04-25 20:16:56.754
901833,15935,Katherine Reimer: Have you been drinking? Don't tell me you took the car.Dr. Tom Jackman: [as Jackman] He drank. He took the car. Why am I getting the look?Katherine Reimer: How was your driving?Dr. Tom Jackman: Expressive.,2025-04-25 20:16:56.754
901834,15935,"Benjamin: You can control them?Hyde: They're just lions. Can't you?Benjamin: Kid seems a little freaked.Hyde: Yeah, what can you do? Somebody tried to feed him to a lion.Benjamin: Yeah, sorry about that. Just an experiment.Hyde: A what?Benjamin: We wanted to precipitate the change. As we understand it, placing your child in danger, especially the primal kind of danger, the threat of a savage beast would create exactly the right chemical conditions to bring us, well, you.Hyde: Why should I care if the kid's in danger? Have you seen his nose?Benjamin: Well, you did just save his life.Hyde: No! I killed a lion. There's a difference.",2025-04-25 20:16:56.754
901835,15935,Dr. Tom Jackman: I'll fight him.Sophia: You can't.Dr. Tom Jackman: I won't ever stop fighting him.Sophia: Then he will kill you.Dr. Tom Jackman: Then I won't die.,2025-04-25 20:16:56.754
901836,15935,"[Katherine cries out after seeing an image of Hyde]Dr. Tom Jackman: What's wrong?Katherine Reimer: Sorry. Jumpy today. It's nothing.Dr. Tom Jackman: That time of the month?Katherine Reimer: Bit rich, coming from the wolfman.",2025-04-25 20:16:56.754
901837,15935,Hyde: [sung] She's talking/ She's lying/ She's telling a tale and she's dying... She's laughing/ She's crying/ She turned out the lights and she's dying.,2025-04-25 20:16:56.754
901838,15935,"Mr. Hyde: You've heard of ""good cop, bad cop""? THIS is the movie!",2025-04-25 20:16:56.754
902636,15992,Mirai: God gives us challenges so that we may overcome them.,2025-04-25 20:16:56.754
901840,15935,Mr. Hyde: Why did you lie to me?Katherine Reimer: I'm sorry?Mr. Hyde: When I asked you why you wanted the job why did you lie to me?Katherine Reimer: I'm sorry I didn't lieMr. Hyde: Rule number one! Don't ever lie to me! I can smell lies! Thing is darling I don't really care why you want the job. Don't care if you have secrets. Don't even mind if you don't answer my questions. Don't answer many questions myself. But don't ever lie to me.,2025-04-25 20:16:56.754
901841,15935,"Benjamin: Look at you: the most powerful creature on the planet, that's what I'm looking at. Fastest, smartest, the best. And your British, so it's even funny",2025-04-25 20:16:56.754
901842,15935,"Hyde: Maybe if Dr. Jackman was getting any, I wouldn't always wake up with a hard-on.Claire Jackman: I try. He won't let me anywhere near him.Hyde: He can't. He's afraid he'll turn into me.Claire Jackman: Would he?Hyde: What if he did?Claire Jackman: [pause] Why would I turn him into you?Hyde: Oh Mrs. Jackman... you'd turn any man into me.Claire Jackman: Are you flirting with me?",2025-04-25 20:16:56.754
901843,15935,"[first lines]Hyde: Honey, I'm home.",2025-04-25 20:16:56.754
901844,15935,"Hyde: I think his name is Syme, and this is his house.Claire Jackman: That's right.Hyde: You're in HIS house?Claire Jackman: Yes, I'm in his house.Hyde: [getting angry] In that dress?Claire Jackman: [scoffs] Peter's a friend, he doesn't think of me that way.Hyde: [yelling] And what were YOU thinking?Claire Jackman: Oh, what was *I* thinking? While you were out f***ing half of London?Hyde: I'm not married to you!Claire Jackman: Then why are you jealous?",2025-04-25 20:16:56.754
901845,15935,"Assistant: He's moving.Benjamin: Course he's moving, he's on a train.Peter Syme: You really don't have the hang of England yet, do you?",2025-04-25 20:16:56.754
901846,15935,"Claire Jackman: Husband, I have questions.Mr. Hyde: I'm not your husband.Claire Jackman: What, because you've changed? I don't know what you are. I don't know if you're schizoid, or a werewolf, or the first man to discover PMT but honey, yes, you are my husband. So[slap]Claire Jackman: What the hell do you mean you haven't f***ed anything in days?Mr. Hyde: [laughs] You're not serious?Claire Jackman: Look at my face.Mr. Hyde: I'm not your husband.Claire Jackman: You're Tom Jackman.Mr. Hyde: No. We just share a dick.Claire Jackman: Yeah. And it's mine.",2025-04-25 20:16:56.754
901847,15935,"Hyde: Are you threatening my family?Benjamin: [into phone] Hello, it's me, Benjamin. The word is ""go.""Hyde: I said, are you threatening my family?Benjamin: [into phone] Excuse me for a moment. [to Hyde] Yeah. I am explicitly, and directly, and emphatically threatening the lives of Doctor Jackman's family.Hyde: [grins] That's all I wanted to know.[Cuts Benjamin's throat. Soothingly:]Hyde: There now, Benjamin. It'll be over in a moment. It's all right. Hush now. Count backwards from ten.[He picks up Benjamin's cell phone]Man on Phone: Mr. Lennox?Hyde: I'm sorry, Benjamin can't come to the phone right now.",2025-04-25 20:16:56.754
901848,15935,"Freeman: [phone beeping, busy] Come on. Come, on!Peter Syme: But he's hung upFreeman: Doesn't matter. Phone's still switched on. If you can be texted, you can be trackedPeter Syme: How long have they been able to do this for?Freeman: Well, I know where that blonde on reception lives. And I know you know tooPeter Syme: Track Jackman, and you're rehiredFreeman: I was fired?Peter Syme: Mentally",2025-04-25 20:16:56.754
901849,15935,"Peter Syme: And this is Katherine Reimer, of course, I'm sure Tom's mentioned her.Katherine Reimer: I've heard a lot about you, Mrs Jackman.Claire Jackman: I've heard bloody nothing about you, dear.Katherine Reimer: I work for your husband.Claire Jackman: And you dress like that when you work for my husband or do you wear clothes?Katherine Reimer: I wear clothes.Claire Jackman: Does he notice?Katherine Reimer: Half the time.",2025-04-25 20:16:56.754
901850,15935,"Dr. Tom Jackman: [as Hyde] It's funny, just don't know why I want to hurt you. Don't even know your name. Don't know my name.Jake: Please...Dr. Tom Jackman: Just woke up wanting to hurt you.Jake: Please don't.Dr. Tom Jackman: I was born to hurt you.Jake: Please...Dr. Tom Jackman: And do you know what? [gristly cracking]Jake: [screams]Dr. Tom Jackman: It's just never gets old. What do you say, lover? Ready to go again?Jake: Please. Please, don't...Dr. Tom Jackman: Just let me.Jake: No, please.Dr. Tom Jackman: Now, now, it'll be over in a minute. Finishing touches.",2025-04-25 20:16:56.754
901851,15935,"Miranda: Um, what has Tom told you about his parents?Claire Jackman: He was fostered. His mother abandoned him.Peter Syme: On a railway platform in Belfast in 1967, six months after he was born.Miranda: I don't believe that.Peter Syme: You don't think he was abandoned?Miranda: I don't think he was born.",2025-04-25 20:16:56.754
901852,15935,"Security guard: Morning, Doctor Jackman.Mr. Hyde: Morning.Security guard: Mrs. Jackman all right?Mr. Hyde: Fine.Security guard: How was your weekend?Mr. Hyde: Twins.",2025-04-25 20:16:56.754
901853,15935,"Claire Jackman: I'll take that coffee now, thanks.[a technician brings her a cup of coffee]Claire Jackman: Is it hot?Technician: Very hot, ma'am.[Claire splashes the contents of the cup in Peter's face. Peter cries out.]Claire Jackman: I apologize for the coffee.",2025-04-25 20:16:56.754
901854,15935,"Claire Jackman: [the morning after meeting him, Claire, from the bedroom, calls out to Tom in the bathroom] Tom?Dr. Tom Jackman: Yah?Claire Jackman: Um is, is there a man's dressing gown in there?Dr. Tom Jackman: [looks around: aHa!] Yes!Claire Jackman: I was kind of hoping you wouldn't notice itDr. Tom Jackman: Was specifically pointing it out part of the plan?",2025-04-25 20:16:56.754
901855,15935,"Mr. Hyde: I'm so strong that I walk through your world and don't notice a thing. But you... you make me weak. I notice you.Mr. Hyde: [kneels down to talk to the Eddie and Harry] Boys, am I you father?[boys shake head]Mr. Hyde: Look deeper. You know me. Am I your father?",2025-04-25 20:16:56.754
901856,15935,"Mr. Hyde: [to guy in lab coat] Hello. The wife's making a bit of a fuss so could you put this in the fridge somewhere[hands him a tupperware container with Dr. Gilligan's thumb]Mr. Hyde: . It's for Dr. Gilligan.Guy in lab coat: [inspects tupperware container] What is it?Mr. Hyde: He'll recognize it.Guy in lab coat: Excuse me. Who are you?Mr. Hyde: Oh that's a point. Better kill you.[grabs guy in labcoat by the throat, lifts him off the ground and pins him against a wall]Claire Jackman: What are you doing? You're killing him.Mr. Hyde: Trust me. I'm a psychopath.Claire Jackman: Leave him. Don't.Mr. Hyde: But I've started.Claire Jackman: You're not going to kill that man. You're not going to kill anyone. From now on, no more killing people. Got it?Mr. Hyde: All day? Every day? Without killing someone? What kind of life is that?Claire Jackman: It's called marriage, honey.Mr. Hyde: Well what are we going to do with him?Claire Jackman: Tie him up.Mr. Hyde: That takes ages.[slams guy against the wall]Mr. Hyde: There. He'll be out for 20 minutes. No. Sod it, we'll take the full hour.[slams guy against the wall again]",2025-04-25 20:16:56.754
901857,15935,"Sophia: People think Hyde is Rage, or hate, or greed, or lust. But Hyde is far worse.Claire Jackman: What is he?Sophia: What was the first day you knew you could kill anyone? Anyone at all if you had to?Claire Jackman: The day I first held my children.Sophia: It's our oldest deadliest impulse, The need to protect our own at the expense of any other living thing. And we give that impulse such a nice name, don't we? Hyde is love. And love is a psychopath.",2025-04-25 20:16:56.754
901858,15935,Claire Jackman: You're a psychopath and I'm not safe!Mr. Hyde: I'm a psychopath with super powers and you're my girl.,2025-04-25 20:16:56.754
901859,15935,"Mr. Hyde: I'm so strong I walk through this funny little world of yours and I don't notice it. It bores me. But you... you, Mrs. Jackman, you make me weak. I notice you.",2025-04-25 20:16:56.754
901860,15935,"Mr. Hyde: All day, every day, without killing anyone? What kind of life is that?Claire Jackman: It's called marriage, honey.",2025-04-25 20:16:56.754
901861,15935,Min: Four women locked in a room without a single magazine! It's like some kind of vile experiment,2025-04-25 20:16:56.754
901862,15935,Peter Syme: [thinking Hyde has just arrived] How does it feel to be half a god?Dr. Tom Jackman: I'm the other halfPeter Syme: Sounds a bit Denis Thatcher,2025-04-25 20:16:56.754
901863,15936,Jekyll: All that you are is a face in the mirror. I close my eyes and you disappear.Hyde: I'm what you face when you face in the mirror. Long as you live I will still be here.,2025-04-25 20:16:56.754
901864,15936,Lucy: For a moment I thought it was somebody else.Hyde: A moment it almost was.,2025-04-25 20:16:56.754
901865,15936,"Hyde: ...And I'll live inside you forever...Jekyll: No!Hyde: With Satan himself by my side...Jekyll: No!Hyde: And I know, that for now and forever, they'll never be able to separate Jekyll from Hyde!",2025-04-25 20:16:56.754
901866,15936,"Hyde: Bad news from God, Teddy!",2025-04-25 20:16:56.754
901867,15936,"Jekyll: This is the moment, my final test. Destiny beckoned, I never reckoned second best. I won't look down. I *MUST NOT* fall. This is the moment, the sweetest moment of them all. This is the moment, damn all the odds. This day or never, I'll sit forever with the Gods. When I look back, I will always recall, moment for moment, this was the moment, the greatest moment of them all.",2025-04-25 20:16:56.754
901868,15936,"Lady Elizabeth 'Bessie' Beaconsfield, Guinevere: It rather denotes a lack of style to be late for one's own engagement party.Emma Alice Margaret Carew: Comments on style should never be made by those who have none.",2025-04-25 20:16:56.754
901869,15936,"Lady Elizabeth 'Bessie' Beaconsfield, Guinevere: Well, for a start it is less than impeccable for one to be late for one's own engagement party. It shows a remarkable lack of style.Emma Alice Margaret Carew: Comments on style should never be made by those who have none.",2025-04-25 20:16:56.754
901870,15936,"Jekyll: Miss Carew.Emma Alice Margaret Carew: Dr. Jekyll.Jekyll: Are you angry with me?Emma Alice Margaret Carew: No.Jekyll: You should be.Emma Alice Margaret Carew: I'm just happy you're here.Jekyll: Well, I try never to miss any social occasion attended by Lady Beaconsfield. Tell me. Is there a Lord Beaconsfield?Emma Alice Margaret Carew: He died 30 years ago.Jekyll: Sensible fellow.",2025-04-25 20:16:56.754
901871,15936,"Lord Theodore 'Teddy' Savage, The Spider: It's a waste of time. Who does this Jekyll think he is.General Lord Glossop, Siegfried , Policeman: Impertinence like that in the army would have earned him a good flogging.Mr. John Utterson, Esq.: The perfect way to stamp out any nasty signs of progress eh General?General Lord Glossop, Siegfried , Policeman: Absolutely.Rupert, the 14th Bishop of Basingstoke: He's tinkering with a man's soul and I don't like it. He's lucky we are living in modern times. Today's penalties for heresy are not what they should be.Mr. John Utterson, Esq.: Then we should thank the good Lord that we have you to represent modern times, your Grace.Lord Theodore 'Teddy' Savage, The Spider: If Jekyll is as sensible as you say he is then what is he doing trying to save paupers and madmen? What possible use is that? I've lived in St. James for sixty years and I've never even seen a pauper or a madman.Lady Elizabeth 'Bessie' Beaconsfield, Guinevere: I think he's mad if you must know. Danvers, we are talking about your future son-in-law and I think you're mad to let him marry your daughter.Emma Alice Margaret Carew: That's not father's decision Lady Beaconsfield. It's mine.Sir Danvers Carew: Don't worry Bessie. Whatever your opinion of him as a scientist may be, Emma assures me Henry Jekyll is impeccable husband material.",2025-04-25 20:16:56.754
901872,15937,"Jeffrey Ross: You ever had your heart broken, Larry?Larry: Yes.Jeffrey Ross: What was his name?Larry: Jeffrey Ross.",2025-04-25 20:16:56.754
901873,15939,"Jeffrey's Girlfriend: With this Crown of Thorns I wear, why do I need a prick like you?",2025-04-25 20:16:56.754
901874,15939,Lady with questionnaire: Have there been family quarrels because of your drinking?Jeffrey Bernard: I believe there was a *tremendous* row in 1934 over whether I should be fed Nestle's or Cow and Gate.,2025-04-25 20:16:56.754
901875,15939,"Lady with questionnaire: And are you becoming irritable, testy and difficult after drinking?Jeffrey Bernard: You must be joking. I am impossible!",2025-04-25 20:16:56.754
901876,15939,Jeffrey Bernard: It takes longer to get a drink in here than it does to get a refund out of the inland revenue.,2025-04-25 20:16:56.754
901877,15939,Lady with questionnaire: Do you have time off from work because of drinking or has your work performance suffered because of alcohol?Jeffrey Bernard: The situation is very much the reverse. Work frequently interferes with my drinking.,2025-04-25 20:16:56.754
901878,15939,"Jeffrey Bernard: And if anybody tries to say ""You only get out of Life what you put into it"", I may well kill them.",2025-04-25 20:16:56.754
901879,15939,Jeffrey Bernard: They always say they mean well. Hitler probably meant well...,2025-04-25 20:16:56.754
901880,15939,Jeffrey's Girlfriend: You make me sick.,2025-04-25 20:16:56.754
901881,15939,"Jeffrey Bernard: Of all the characters that stuck in my mind, I think I can do better than an Umbrella-Loser!",2025-04-25 20:16:56.754
901882,15939,"Jeffrey Bernard: I once complimented him on how healthy his horses looked. He said ""That's because they don't stay up all night playing cards and drinking vodka!""",2025-04-25 20:16:56.754
901883,15939,"Jeffrey Bernard: It always surprises people that I'm a domestic animal. I cook, I clean, I sow, I reap!",2025-04-25 20:16:56.754
901884,15940,"Jeffrey: But Darius is a dancer. He's in ""Cats.""Sterling: Exactly. I said you needed a boyfriend, not a person.",2025-04-25 20:16:56.754
901885,15940,"Sterling: You know, Darius once said you were the saddest person he knew.Jeffrey: Why did he day that?Sterling: Because he was sick. He had a fatal disease. And he was a million times happier than you.",2025-04-25 20:16:56.754
901886,15940,Jeffrey: I will find a substitute for sex. Sex Lite. Sex Helper. I Can't Believe It's Not Sex!,2025-04-25 20:16:56.754
901887,15940,Acolyte: I can walk!Jeffrey: You could always walk.Acolyte: Shut up.,2025-04-25 20:16:56.754
901888,15940,"Jeffrey: She looked good.Sterling: Please, she's had work done.",2025-04-25 20:16:56.754
901889,15940,"Darius: Just think of AIDS as the guest that won't leave, the one we all hate. But you have to remember: Hey! It's still our party.",2025-04-25 20:16:56.754
901890,15940,"Darius: Who's Martha Stewart?Sterling: She writes picture books about gracious living. Martha says that nothing else matters if you can do a nice dried floral arrangement. I worship her.Darius: And, um, who's Ann Miller?Sterling: Leave this house.",2025-04-25 20:16:56.754
901891,15940,"Jeffrey: Wait! You're really a priest?Father Dan: Of course.Jeffrey: But... I mean, aren't you supposed to be straight and celibate?Father Dan: Maybe you didn't hear me. I'm a CATHOLIC priest. Historically, that falls somewhere between chorus boy and florist.",2025-04-25 20:16:56.754
901895,15940,"Sterling: Two cappuccinos. Thank you, darling. Big kiss. The earring - fun... last year.",2025-04-25 20:16:56.754
901896,15940,"Barney's Waiter: BI-SEXUAL!Sterling: Oh, me too...",2025-04-25 20:16:56.754
901897,15941,"Sharon: Jeff, what do you do in the basement? You're not cleaning it.Jeff: You really want to know? You didn't like it last time we had this conversation.Sharon: Okay no, you're right, I don't.",2025-04-25 20:16:56.754
901898,15941,Jeff: Why can't you just tell her the truth?Pat: Are you kidding? Do you know anything about adult relationships?,2025-04-25 20:16:56.754
901899,15941,"[first title card]Title Card: Everyone and everything is interconnected in this universe. Stay pure of heart and you will see the signs. Follow the signs, and you will uncover your destiny. -Jeff",2025-04-25 20:16:56.754
901900,15941,"[first lines]Jeff: I watched ""Signs"" again last night.",2025-04-25 20:16:56.754
901901,15941,"[last lines][Jeff sits watching television, eating a Pop-Tart]TV Announcer: [off-screen] We'll be right back with that rescue tale of local councilman Kevin Landry and his two little girls. All that and more when we come back.",2025-04-25 20:16:56.754
901902,15941,Jeff: You know what? I have a a**hole for a brother and it breaks my heart.,2025-04-25 20:16:56.754
901903,15941,"Pat: And what is this, a sex board?",2025-04-25 20:16:56.754
901904,15941,"Jeff: This morning I was meant to have a business meeting with the Kevins and destiny, and now you're here at this, this weird hooters thing. And so now, I'm just trying to figure out how to proceed.Pat: What you just said sounded like Yoda took acid and stumbled into a business meeting.Jeff: You can make all the fun of Yoda that you want. Yoda would be f***ing killer in a business meeting.",2025-04-25 20:16:56.754
901905,15942,Jeff Foxworthy: I'd like a beer and I'd like to see something naked.,2025-04-25 20:16:56.754
